MachineID,CPU,RAM
3676266083,0.5,0.4995
2893790008,0.5,0.4995
97934393,0.5,0.4995
336030352,0.5,0.2493
1436350589,0.5,0.4995
351612840,0.5,0.4995
1713874132,0.5,0.2493
85353085,0.5,0.2493
3605355201,0.5,0.749
3352152956,0.5,0.4995
1272044,0.5,0.4995
317472718,0.5,0.749
26,0.5,0.2493
563602982,0.5,0.4995
227323297,0.5,0.4995
317477837,0.5,0.749
1436330919,0.5,0.4995
673740043,0.5,0.749
1335580,0.5,0.2493
257388875,0.5,0.749
6402941427,0.25,0.2498
1271422,0.5,0.4995
1436664811,0.5,0.4995
84857886,0.5,0.2493
280018483,0.5,0.4995
317488674,0.5,0.749
4238204669,0.5,0.4995
317495559,0.5,0.2493
1271896,0.5,0.4995
1436489356,0.5,0.4995
351640488,0.5,0.4995
353700031,0.5,0.4995
1221162347,0.5,0.4995
478320024,0.5,0.4995
682847,0.5,0.4995
1271117,0.5,0.4995
1726342845,0.5,0.4995
351640886,0.5,0.4995
288815020,0.5,0.2493
1306111,0.5,0.4995
63703114,0.5,0.2493
2899249543,0.5,0.2493
4346557207,0.5,0.2493
6569447,0.5,0.4995
4134342593,0.5,0.4995
38745327,0.5,0.2493
4820095363,1,1
257337346,0.5,0.749
348646479,0.5,0.4995
564483506,0.5,0.2493
567604,0.5,0.4995
1672990,0.5,0.4995
2108188960,0.5,0.4995
3357722950,0.5,0.4995
1841541,0.5,0.4995
463440447,0.5,0.4995
317484286,0.5,0.2493
3349480405,0.5,0.9678
38734916,0.5,0.2493
1340598,0.5,0.2493
317477965,0.5,0.749
1441262050,0.5,0.4995
4246009370,0.5,0.749
4859598621,0.5,0.4995
317508380,0.5,0.749
449612510,0.5,0.1241
2567993455,0.25,0.2498
766861937,0.5,0.4995
5656238488,0.5,0.4995
1429573284,0.5,0.4995
3351469121,0.5,0.749
348348932,0.5,0.4995
351651827,0.5,0.4995
4820157076,1,1
3603509003,0.5,0.2493
3349193481,0.5,0.4995
772669200,0.5,0.4995
2420922114,0.5,0.4995
1697677,0.5,0.4995
326164960,0.5,0.2493
3545635053,0.5,0.2493
416538759,0.5,0.4995
1711747605,0.5,0.2493
2849804,0.5,0.2493
5792765,0.5,0.2493
2636362410,0.5,0.4995
8055073,0.5,0.4995
4820184623,1,1
8388711,0.5,0.4995
257329852,0.5,0.749
284757903,0.5,0.4995
5015756115,1,1
2661949824,0.5,0.2493
1095593,0.5,0.2493
2595888969,0.5,0.4995
3660229285,0.5,0.2493
400426633,0.5,0.2493
602955,0.5,0.4995
5780326,0.5,0.2493
988439,0.5,0.4995
3682358150,0.5,0.4995
2851852,0.5,0.2493
2616269955,0.5,0.4995
1332088,0.5,0.4995
317809973,0.5,0.2493
6955737,0.5,0.4995
2197654082,0.5,0.4995
257340438,0.5,0.749
17004754,0.5,0.4995
1436464905,0.5,0.4995
3241995992,0.5,0.4995
305376841,0.5,0.2493
156605644,0.5,0.4995
778602750,0.5,0.4995
794070039,0.5,0.2493
908315,0.5,0.4995
1094786,0.5,0.4995
766816,0.5,0.4995
4820239559,1,1
4802905544,1,1
2197057358,0.5,0.1241
4802475937,1,1
1094682,0.5,0.4995
1436349856,0.5,0.4995
5782744,0.5,0.2493
4512411831,0.5,0.4995
38663832,0.5,0.2493
2197516923,0.5,0.4995
2274878819,0.5,0.2493
1272025,0.5,0.4995
487538,0.5,0.4995
5413356793,0.5,0.4995
6570814,0.5,0.4995
258775332,0.5,0.4995
711824,0.5,0.4995
906649,0.5,0.4995
4245987189,0.5,0.749
39147868,0.5,0.2493
4820059525,1,1
2072489014,0.5,0.4995
6607771,0.5,0.4995
156617794,0.5,0.4995
2893710991,0.5,0.4995
1093463,0.5,0.2493
2863632313,0.5,0.4995
348475444,0.5,0.4995
431038816,0.5,0.2493
284757925,0.5,0.4995
227417874,0.5,0.4995
1436301564,0.5,0.4995
8055702,0.5,0.2493
317468384,0.5,0.2493
16918663,0.5,0.4995
3890606109,0.5,0.4995
5481451785,0.5,0.2493
563603122,0.5,0.4995
1271935,0.5,0.4995
854205897,0.5,0.4995
905650,0.5,0.4995
602901133,0.5,0.4995
6566788,0.5,0.4995
3802807284,0.5,0.4995
1273269,0.5,0.4995
4302089066,0.5,0.4995
1608630895,0.5,0.4995
336047066,0.5,0.2493
3683373941,0.5,0.749
1271893,0.5,0.4995
907481,0.5,0.4995
1093605,0.5,0.2493
277431422,0.5,0.2493
18000683,0.5,0.2493
6567848,0.5,0.4995
6567482,0.5,0.4995
227416209,0.5,0.4995
6607976,0.5,0.4995
1436311701,0.5,0.4995
4116839605,0.5,0.4995
182164156,0.5,0.2493
4820019450,1,1
1095263,0.5,0.2493
30789969,0.5,0.2493
369002391,0.5,0.2493
97964886,0.5,0.4995
97922052,0.5,0.2493
3615806883,0.5,0.749
336071723,0.5,0.2493
1439863531,0.5,0.2493
1629793515,0.5,0.2493
4217903355,0.5,0.4995
336045695,0.5,0.2493
1199403944,0.5,0.4995
4820106413,1,1
994382177,0.5,0.4995
3867320848,0.5,0.4995
3349162009,0.5,0.4995
4820134805,1,1
2671605921,0.5,0.2493
318412477,0.5,0.2493
1340153,0.5,0.2493
1436480453,0.5,0.4995
376229316,0.5,0.4995
1270428,0.5,0.2493
711354,0.5,0.4995
1437201069,0.5,0.4995
1759410941,0.5,0.4995
587674111,0.5,0.4995
568579695,0.5,0.749
257347018,0.5,0.749
564480939,0.5,0.4995
4853929305,1,1
30790399,0.5,0.2493
3334607726,0.5,0.4995
603107,0.5,0.4995
257329847,0.5,0.749
4100274288,0.5,0.4995
317808178,0.5,0.749
2634467021,0.25,0.2498
30788025,0.5,0.2493
379066194,0.5,0.4995
294875747,0.5,0.2493
3938686592,0.5,0.4995
2852571,0.5,0.2493
5788916,0.5,0.2493
1095130,0.5,0.2493
4820136827,1,1
16917224,0.5,0.2493
1093608,0.5,0.4995
1651054071,0.5,0.4995
659894462,0.5,0.2493
2347183346,0.5,0.4995
257502318,0.5,0.749
7627181,0.5,0.4995
1224944304,0.5,0.4995
564440238,0.5,0.2493
3305896582,0.5,0.4995
257337113,0.5,0.749
376240400,0.5,0.4995
1093345,0.5,0.2493
4820108789,1,1
337874048,0.5,0.2493
3829174,0.5,0.2493
38709341,0.5,0.2493
610053916,0.5,0.4995
17504642,0.5,0.4995
376715096,0.5,0.4995
38653599,0.5,0.2493
97981338,0.5,0.4995
4477557836,0.5,0.4995
486957,0.5,0.4995
1436387371,0.5,0.4995
2898888776,0.5,0.4995
38698667,0.5,0.2493
3868315939,0.5,0.2493
653496008,0.5,0.2493
63636916,0.5,0.2493
2197275471,0.5,0.4995
400468854,0.5,0.2493
3811519569,0.5,0.4995
257347885,0.5,0.749
4802467653,1,1
1438195245,0.5,0.4995
6569641,0.5,0.4995
317469490,0.5,0.749
351619554,0.5,0.4995
257498637,0.5,0.2493
1335759,0.5,0.2493
3803566506,0.5,0.4995
4820157409,1,1
854805938,0.5,0.4995
431038818,0.5,0.2493
2594786,0.5,0.4995
1672921,0.5,0.4995
317371469,0.5,0.749
711675,0.5,0.4995
1271732,0.5,0.4995
308077012,0.5,0.2493
21,0.5,0.2493
3181273072,0.5,0.4995
317495600,0.5,0.749
431074279,0.5,0.4995
6289704471,0.5,0.4995
305375617,0.5,0.2493
431038263,0.5,0.2493
258718893,0.5,0.749
3660277760,0.5,0.2493
1093557,0.5,0.2493
3550408062,0.5,0.749
317484322,0.5,0.749
317495560,0.5,0.2493
2712460042,0.5,0.2493
450078486,0.5,0.2493
257395976,0.5,0.749
182863211,0.5,0.2493
351660524,0.5,0.4995
6565186,0.5,0.4995
46887796,0.5,0.2493
351649094,0.5,0.4995
1273636,0.5,0.4995
3584881209,0.5,0.4995
32064172,0.5,0.2493
1437807470,0.5,0.4995
6566273,0.5,0.4995
257409935,0.5,0.749
7777797,0.5,0.4995
351636167,0.5,0.4995
422055,0.5,0.4995
3813488043,0.5,0.4995
4802864268,1,1
257333198,0.5,0.749
294924868,0.5,0.2493
1439356567,0.5,0.2493
317477829,0.5,0.749
6608770,0.5,0.4995
3362609318,0.5,0.2493
17504053,0.5,0.4995
227424490,0.5,0.4995
82786894,0.5,0.2493
284756108,0.5,0.4995
1436297879,0.5,0.4995
3894646983,0.5,0.4995
1273895,0.5,0.4995
16917835,0.5,0.2493
2781752128,0.5,0.4995
6483380,0.5,0.2493
6567461,0.5,0.4995
930024438,0.5,0.2493
682851,0.5,0.4995
2016446444,0.5,0.4995
6641062,0.5,0.4995
3630655861,0.25,0.2498
6567636,0.5,0.4995
227323214,0.5,0.4995
280018622,0.5,0.4995
592904455,0.5,0.2493
2347663322,0.5,0.2493
9837664,0.5,0.4995
317495546,0.5,0.749
285290147,0.5,0.2493
1473177019,0.5,0.4995
3384384006,0.5,0.4995
3181246017,0.5,0.749
1189733520,0.5,0.749
317490164,0.5,0.749
4820149848,1,1
1436310560,0.5,0.4995
4820226557,1,1
1301919,0.5,0.4995
61712248,0.5,0.2493
257502010,0.5,0.2493
655674915,0.5,0.4995
351638110,0.5,0.4995
6640630,0.5,0.4995
6566693,0.5,0.4995
38661494,0.5,0.2493
318357778,0.5,0.749
156774873,0.5,0.2493
1918889600,0.5,0.4995
351650130,0.5,0.4995
10023067,0.5,0.4995
4802092023,1,1
717263,0.5,0.4995
2347983157,0.5,0.4995
788183874,0.5,0.4995
4820137231,1,1
336074218,0.5,0.2493
317477952,0.5,0.749
1271836,0.5,0.4995
3337967698,0.25,0.2498
1438508724,0.5,0.4995
372626592,0.5,0.4995
4820028537,1,1
1272596,0.5,0.4995
1438969263,0.5,0.2493
4802910981,1,1
336051682,0.5,0.2493
6566782,0.5,0.4995
317510280,0.5,0.749
359917079,0.5,0.2493
38736474,0.5,0.2493
38646793,0.5,0.2493
359917103,0.5,0.2493
38680139,0.5,0.2493
38737478,0.5,0.2493
38646839,0.5,0.2493
38647037,0.5,0.2493
1340678,0.5,0.2493
38646813,0.5,0.2493
39146853,0.5,0.2493
38736651,0.5,0.2493
359917105,0.5,0.2493
38646814,0.5,0.2493
38646841,0.5,0.2493
38680142,0.5,0.2493
38683247,0.5,0.2493
369001004,0.5,0.2493
38646842,0.5,0.2493
38673500,0.5,0.2493
704584706,0.5,0.2493
38737050,0.5,0.2493
38735583,0.5,0.2493
1341213,0.5,0.2493
17985921,0.5,0.2493
38646843,0.5,0.2493
38738418,0.5,0.2493
38735385,0.5,0.2493
38736016,0.5,0.2493
359920780,0.5,0.2493
38646844,0.5,0.2493
38682799,0.5,0.2493
38673926,0.5,0.2493
38759120,0.5,0.2493
501421958,0.5,0.2493
38739689,0.5,0.2493
400489946,0.5,0.2493
38682800,0.5,0.2493
38681288,0.5,0.2493
359917073,0.5,0.2493
39146238,0.5,0.2493
38683512,0.5,0.2493
38759121,0.5,0.2493
38737611,0.5,0.2493
156767904,0.5,0.2493
38679534,0.5,0.2493
38737063,0.5,0.2493
38737477,0.5,0.2493
156803212,0.5,0.2493
38680696,0.5,0.2493
38682433,0.5,0.2493
38647036,0.5,0.2493
38681254,0.5,0.2493
359917104,0.5,0.2493
38680140,0.5,0.2493
38737461,0.5,0.2493
359920785,0.5,0.2493
38680698,0.5,0.2493
38681076,0.5,0.2493
38738181,0.5,0.2493
38680697,0.5,0.2493
38682434,0.5,0.2493
564457288,0.5,0.2493
17983318,0.5,0.2493
38735628,0.5,0.2493
38680143,0.5,0.2493
38673978,0.5,0.2493
38674122,0.5,0.2493
38673904,0.5,0.2493
38683246,0.5,0.2493
38681255,0.5,0.2493
38736850,0.5,0.2493
929541364,0.5,0.4995
359920799,0.5,0.2493
317488584,0.5,0.2493
4251608154,0.5,0.2493
772624248,0.5,0.2493
431045457,0.5,0.4995
3958955492,0.5,0.4995
351618647,0.5,0.4995
3250893612,0.5,0.4995
257409836,0.5,0.749
2831140072,0.5,0.4995
924386824,0.5,0.4995
1785749011,0.5,0.4995
1436506108,0.5,0.4995
660927,0.5,0.4995
400481408,0.5,0.4995
318473412,0.5,0.2493
1436323957,0.5,0.4995
294949404,0.5,0.2493
7781490,0.5,0.4995
351627428,0.5,0.4995
1436490183,0.5,0.4995
3991854939,0.5,0.4995
2096989215,0.5,0.4995
2107146440,0.5,0.4995
2098371268,0.5,0.4995
84857078,0.5,0.2493
2097345596,0.5,0.4995
336069335,0.5,0.2493
82732363,0.5,0.2493
4302800702,0.5,0.4995
491491871,0.5,0.4995
67,0.5,0.2493
323143573,0.5,0.749
323143785,0.5,0.749
2161770123,0.5,0.4995
2287683436,0.5,0.4995
1419555512,0.5,0.2493
3895772176,0.5,0.4995
3663465286,0.5,0.4995
1006515725,0.5,0.4995
257395979,0.5,0.749
3858945898,0.5,0.2493
257495933,0.5,0.2493
294986867,0.5,0.2493
351640489,0.5,0.4995
4246497242,0.5,0.749
431045906,0.5,0.4995
3312092085,0.5,0.4995
6566397,0.5,0.4995
381384,0.5,0.4995
61712488,0.5,0.2493
6566700,0.5,0.4995
2606324177,0.5,0.4995
3462348160,0.5,0.4995
773207796,0.5,0.4995
2274810749,0.5,0.2493
6659473,0.5,0.4995
590641088,0.5,0.4995
1094825,0.5,0.4995
1272489,0.5,0.4995
765686,0.5,0.4995
381371,0.5,0.4995
1270608,0.5,0.4995
717246,0.5,0.4995
672213,0.5,0.4995
705753,0.5,0.4995
3992001445,0.5,0.4995
1437433310,0.5,0.4995
1436305791,0.5,0.4995
6641399,0.5,0.4995
660272,0.5,0.4995
1302246,0.5,0.4995
3366934122,0.5,0.4995
1340793,0.5,0.4995
1436690428,0.5,0.4995
4802128627,1,1
4246468144,0.5,0.749
5824151896,0.5,0.4995
1076877375,0.5,0.4995
4351788134,0.5,0.4995
318386122,0.5,0.2493
4022989355,0.5,0.2493
5297461910,0.5,0.2493
4246003971,0.5,0.749
63704966,0.5,0.2493
4475868292,0.5,0.4995
612819553,0.5,0.4995
4820095497,1,1
7781347,0.5,0.4995
2677758779,0.5,0.4995
7305032,0.5,0.4995
5140209560,0.5,0.2493
305376840,0.5,0.2493
711541,0.5,0.4995
5420847658,0.5,0.4995
3208136969,0.5,0.4995
257395892,0.5,0.749
536493777,0.5,0.4995
2425415601,0.5,0.4995
1203874836,0.5,0.2493
317485915,0.5,0.2493
451152936,0.5,0.4995
317483691,0.5,0.2493
697358889,0.5,0.4995
257498609,0.5,0.2493
257346371,0.5,0.749
995353236,0.5,0.2493
4181692908,0.5,0.4995
431038863,0.5,0.2493
2197676849,0.5,0.4995
351627529,0.5,0.4995
4802151519,1,1
167418634,0.5,0.2493
4802506090,1,1
2586575798,0.25,0.2498
1436731225,0.5,0.4995
567376,0.5,0.4995
640692267,0.5,0.2493
567930,0.5,0.4995
16915976,0.5,0.4995
3828837,0.5,0.2493
3890244170,0.5,0.2493
4802150882,1,1
1436299544,0.5,0.4995
294985245,0.5,0.2493
3976163041,0.5,0.749
284756590,0.5,0.4995
17862858,0.5,0.2493
38752797,0.5,0.2493
4820274057,1,1
4304785289,0.5,0.4995
2275635043,0.5,0.2493
2433113279,0.5,0.4995
4820095887,1,1
6566541,0.5,0.4995
6565321,0.5,0.4995
4094658952,0.5,0.4995
7819712,0.5,0.4995
6322213339,0.5,0.4995
3231086370,0.5,0.4995
2380932863,0.5,0.4995
2851293,0.5,0.2493
2851866,0.5,0.2493
564444639,0.5,0.2493
839322051,0.5,0.4995
6570810,0.5,0.4995
1094370,0.5,0.2493
418549,0.5,0.4995
257335951,0.5,0.749
3582783789,0.5,0.4995
317808277,0.5,0.2493
82755268,0.5,0.2493
4820365692,1,1
227418596,0.5,0.4995
682383,0.5,0.4995
6566813,0.5,0.4995
6220020360,0.5,0.2493
4820107319,1,1
7311311,0.5,0.4995
257412111,0.5,0.749
4802479630,1,1
30787099,0.5,0.2493
16928907,0.5,0.2493
4820013686,1,1
288787841,0.5,0.2493
155314514,0.5,0.4995
181811372,0.5,0.4995
4820389840,1,1
1436493757,0.5,0.2493
6566572,0.5,0.4995
294772486,0.5,0.2493
1094229,0.5,0.2493
257333196,0.5,0.749
2390230131,0.5,0.4995
69942069,0.5,0.2493
317486724,0.5,0.749
227453726,0.5,0.4995
1288593854,0.5,0.2493
317488459,0.5,0.749
38662458,0.5,0.2493
1436651652,0.5,0.4995
903394,0.5,0.4995
766862015,0.5,0.4995
1335133,0.5,0.2493
6563873,0.5,0.4995
905856,0.5,0.4995
1338926,0.5,0.4995
906647,0.5,0.4995
6955600,0.5,0.4995
4820200679,1,1
3128113767,0.5,0.4995
1475243429,0.5,0.4995
4820029968,1,1
257337061,0.5,0.749
4820136172,1,1
38649478,0.5,0.2493
4802863684,1,1
2850410,0.5,0.2493
1093700,0.5,0.2493
3829186,0.5,0.2493
336055583,0.5,0.2493
3605580468,0.5,0.2493
16928908,0.5,0.2493
4820077486,1,1
4820139951,1,1
1436680088,0.5,0.2493
13296691,0.5,0.4995
1341795,0.5,0.2493
6567462,0.5,0.4995
4820268324,1,1
1340749,0.5,0.4995
554321989,0.5,0.4995
4820060839,1,1
284786938,0.5,0.4995
1436458723,0.5,0.4995
16914018,0.5,0.4995
30788529,0.5,0.2493
7576168,0.5,0.4995
225959266,0.5,0.4995
118828838,0.5,0.2493
4089026711,0.5,0.4995
7819704,0.5,0.2493
3940718109,0.5,0.4995
538734097,0.5,0.4995
6567850,0.5,0.4995
351634506,0.5,0.4995
3767103160,0.5,0.4995
294771493,0.5,0.2493
1436700112,0.5,0.4995
336038941,0.5,0.2493
4469214896,0.5,0.4995
2055730239,0.5,0.2493
4304847115,0.5,0.4995
227417735,0.5,0.4995
12977675,0.5,0.4995
988641,0.5,0.4995
766862210,0.5,0.4995
3539487736,0.5,0.4995
410834444,0.5,0.2493
317808366,0.5,0.749
6570695,0.5,0.4995
359917080,0.5,0.2493
4303292790,0.5,0.4995
333950804,0.5,0.2493
1515366863,0.5,0.4995
294847194,0.5,0.2493
97922775,0.5,0.4995
1221110463,0.5,0.4995
346894214,0.5,0.749
317311053,0.5,0.749
4820213301,1,1
6455072430,0.5,0.749
1441383181,0.5,0.2493
3338562320,0.5,0.4995
2197623901,0.5,0.4995
2511817074,0.5,0.4995
4819998974,1,1
294847190,0.5,0.2493
294847236,0.5,0.2493
294847093,0.5,0.2493
294847192,0.5,0.2493
294847238,0.5,0.2493
294847185,0.5,0.2493
1437080736,0.5,0.2493
294847087,0.5,0.2493
294847186,0.5,0.2493
294847088,0.5,0.2493
294847196,0.5,0.2493
294849420,0.5,0.2493
294847089,0.5,0.2493
294847188,0.5,0.2493
294847197,0.5,0.2493
294847216,0.5,0.2493
294847209,0.5,0.2493
418771198,0.5,0.2493
294847215,0.5,0.2493
294847235,0.5,0.1241
332544127,0.5,0.2493
294847195,0.5,0.2493
294847234,0.5,0.2493
294847100,0.5,0.2493
294847217,0.5,0.2493
294847237,0.5,0.2493
294847211,0.5,0.2493
294847212,0.5,0.2493
614148316,0.5,0.2493
4304085100,0.5,0.4995
4303305089,0.5,0.4995
4304980423,0.5,0.4995
4304743185,0.5,0.4995
4302623190,0.5,0.4995
4302679179,0.5,0.4995
4303907427,0.5,0.4995
4304754696,0.5,0.4995
4304160876,0.5,0.4995
4304076204,0.5,0.4995
4304897238,0.5,0.4995
4301975065,0.5,0.4995
4304169535,0.5,0.4995
4304728201,0.5,0.4995
4303413751,0.5,0.4995
4302108715,0.5,0.4995
4304833349,0.5,0.4995
4303334363,0.5,0.2493
4304136776,0.5,0.4995
4302667995,0.5,0.4995
4302831885,0.5,0.4995
4302673458,0.5,0.4995
4302192237,0.5,0.4995
4302064293,0.5,0.4995
4302652245,0.5,0.4995
4302672378,0.5,0.4995
4304108913,0.5,0.4995
4441763293,0.5,0.4995
4304773033,0.5,0.4995
4302220327,0.5,0.4995
4302163358,0.5,0.4995
4304156939,0.5,0.4995
4303292966,0.5,0.2493
4303317707,0.5,0.4995
4303170206,0.5,0.4995
4302090224,0.5,0.4995
4304150252,0.5,0.4995
4304698343,0.5,0.4995
4302684846,0.5,0.4995
4304135349,0.5,0.4995
4302215883,0.5,0.4995
4304743911,0.5,0.4995
4302668637,0.5,0.4995
4304841381,0.5,0.4995
4304813643,0.5,0.4995
4303202832,0.5,0.4995
4302787105,0.5,0.4995
4303333558,0.5,0.4995
4302042337,0.5,0.4995
4304719576,0.5,0.4995
4302770815,0.5,0.4995
4302224596,0.5,0.4995
4575741860,0.5,0.4995
4304730899,0.5,0.4995
4303151147,0.5,0.4995
4303419968,0.5,0.4995
4302116534,0.5,0.4995
4303326359,0.5,0.4995
4302684542,0.5,0.4995
4302800273,0.5,0.4995
4302737021,0.5,0.4995
4303443962,0.5,0.4995
4302040593,0.5,0.4995
4302794361,0.5,0.4995
4304106373,0.5,0.4995
4303174388,0.5,0.4995
4304148818,0.5,0.4995
4302036684,0.5,0.4995
4304743890,0.5,0.4995
4303255652,0.5,0.4995
4304181916,0.5,0.4995
4304108028,0.5,0.4995
4304030489,0.5,0.4995
4304847727,0.5,0.4995
4302159726,0.5,0.4995
4302771449,0.5,0.4995
4304128496,0.5,0.4995
4302223219,0.5,0.4995
4302736886,0.5,0.4995
4304818078,0.5,0.4995
4303392046,0.5,0.4995
4358118124,0.5,0.749
336021531,0.5,0.2493
4245931122,0.5,0.2493
294940447,0.5,0.2493
336021460,0.5,0.2493
336021532,0.5,0.2493
294847189,0.5,0.2493
1438292186,0.5,0.2493
336022469,0.5,0.2493
295005077,0.5,0.2493
336021533,0.5,0.2493
294900848,0.5,0.2493
294847091,0.5,0.2493
336021390,0.5,0.2493
336021534,0.5,0.2493
336021543,0.5,0.2493
294941277,0.5,0.2493
294847182,0.5,0.2493
294847191,0.5,0.2493
2347628320,0.5,0.2493
336021526,0.5,0.2493
336021535,0.5,0.2493
2787003307,0.5,0.2493
3740406085,0.5,0.2493
294924809,0.5,0.2493
704509922,0.5,0.2493
336021527,0.5,0.2493
336021545,0.5,0.2493
294955040,0.5,0.2493
294941279,0.5,0.2493
336021528,0.5,0.2493
336021537,0.5,0.2493
318411570,0.5,0.2493
336021466,0.5,0.2493
336021511,0.5,0.2493
336021529,0.5,0.2493
336021538,0.5,0.2493
336021521,0.5,0.2493
336021530,0.5,0.2493
5576111664,0.5,0.2493
295003712,0.5,0.2493
1438531849,0.5,0.2493
2823481911,0.5,0.2493
294847240,0.5,0.2493
336021540,0.5,0.2493
1439185211,0.5,0.2493
400468855,0.5,0.2493
336021541,0.5,0.2493
3733058,0.5,0.4995
4820395564,1,1
2433205173,0.5,0.2493
4874535772,1,1
3184988939,0.5,0.4995
257348059,0.5,0.749
228709765,0.5,0.2493
3267566817,0.5,0.4995
6567586,0.5,0.4995
1271272,0.5,0.4995
3365706711,0.5,0.4995
4477585338,0.5,0.4995
349577580,0.5,0.4995
367886057,0.5,0.2493
4377898,0.5,0.2493
906929,0.5,0.4995
317490645,0.5,0.749
1093102,0.5,0.4995
907255,0.5,0.4995
6415978528,0.5,0.4995
266695914,0.5,0.2493
904564,0.5,0.4995
4802888720,1,1
336068547,0.5,0.2493
5497143954,0.5,0.4995
907123,0.5,0.4995
351648039,0.5,0.4995
346897607,0.5,0.749
3858903110,0.5,0.4995
3267649011,0.5,0.4995
3324531985,0.5,0.749
3364737383,0.5,0.2493
4820288180,1,1
257409962,0.5,0.749
6457070948,0.5,0.4995
3890224606,0.5,0.4995
3571384168,0.5,0.4995
2859198808,0.5,0.4995
1334011,0.5,0.4995
6565063,0.5,0.4995
41,0.5,0.2493
3895924997,0.5,0.4995
3314598368,0.5,0.4995
6641552,0.5,0.4995
4873175358,1,1
6567412,0.5,0.4995
684462544,0.5,0.2493
1338923,0.5,0.4995
4820011766,1,1
1339787,0.5,0.4995
351622874,0.5,0.4995
257329842,0.5,0.749
1270932,0.5,0.4995
351618630,0.5,0.4995
1469666859,0.5,0.4995
6566933,0.5,0.4995
4820097048,1,1
3539653102,0.5,0.4995
2497564769,0.5,0.4995
6567878,0.5,0.4995
1437037104,0.5,0.4995
351640642,0.5,0.4995
602974,0.5,0.4995
346934996,0.5,0.749
6955738,0.5,0.4995
2136305654,0.5,0.4995
3231060050,0.5,0.4995
7776381,0.5,0.4995
3250659235,0.25,0.2498
567616,0.5,0.4995
854267190,0.5,0.4995
1339608,0.5,0.4995
1334665910,0.5,0.4995
4820076204,1,1
705772,0.5,0.4995
4374507184,0.5,0.4995
317471619,0.5,0.749
317471789,0.5,0.749
6235724787,0.5,0.4995
1979665998,0.5,0.4995
61730926,0.5,0.2493
167674968,0.5,0.4995
224753559,0.5,0.4995
400946071,0.5,0.2493
4469348383,0.5,0.4995
6567863,0.5,0.4995
4246089442,0.5,0.749
5793545,0.5,0.2493
906109,0.5,0.4995
288787212,0.5,0.2493
347770360,0.5,0.4995
3664892300,0.5,0.2493
1331712,0.5,0.4995
336041146,0.5,0.2493
765838,0.5,0.4995
711616,0.5,0.4995
257337633,0.5,0.749
105752052,0.5,0.4995
16909037,0.5,0.2493
4802863311,1,1
1917899929,0.5,0.4995
7746738,0.5,0.4995
4142563304,0.5,0.4995
1979254853,0.5,0.4995
1438242528,0.5,0.2493
351635172,0.5,0.4995
5772160,0.5,0.2493
69135749,0.5,0.4995
129143132,0.5,0.2493
351634543,0.5,0.4995
82771228,0.5,0.2493
38661960,0.5,0.2493
798526613,0.5,0.2493
4233784189,0.5,0.2493
1271432,0.5,0.4995
3739365722,0.25,0.2498
69939768,0.5,0.2493
1275580,0.5,0.4995
1093967498,0.5,0.2493
905240,0.5,0.4995
317330952,0.5,0.749
3682630441,0.25,0.2498
16917166,0.5,0.2493
1272155,0.5,0.4995
1273410323,0.5,0.4995
609947221,0.5,0.4995
906366,0.5,0.4995
431035547,0.5,0.2493
317495508,0.5,0.749
4820180887,1,1
699827773,0.5,0.2493
1270522,0.5,0.4995
2801698964,0.5,0.4995
2544369572,0.5,0.2493
224767248,0.5,0.4995
46274512,0.5,0.4995
1390736743,0.25,0.2498
8648902,0.5,0.4995
487535,0.5,0.4995
308118179,0.5,0.2493
32061381,0.5,0.2493
376271362,0.5,0.4995
1436560621,0.5,0.2493
1429845358,0.5,0.2493
4820170947,1,1
6564999,0.5,0.4995
501490376,0.5,0.4995
567909,0.5,0.4995
478267805,0.5,0.4995
567782,0.5,0.4995
336055169,0.5,0.2493
2912464652,0.5,0.4995
1602679544,0.5,0.4995
766872187,0.5,0.4995
1436480450,0.5,0.4995
1270177,0.5,0.4995
1436345016,0.5,0.4995
854245255,0.5,0.4995
2097249259,0.5,0.4995
227445627,0.5,0.4995
2601040900,0.5,0.4995
2594980003,0.5,0.4995
4478536580,0.5,0.4995
6564780,0.5,0.4995
291031588,0.5,0.4995
2344000522,0.5,0.4995
666952180,0.5,0.4995
1340682,0.5,0.2493
988134,0.5,0.4995
711551,0.5,0.4995
903757,0.5,0.4995
662378,0.5,0.4995
82730999,0.5,0.2493
7819713,0.5,0.4995
336051846,0.5,0.2493
6565398,0.5,0.2493
681913,0.5,0.4995
38647038,0.5,0.2493
1732375871,0.5,0.4995
1807062,0.5,0.4995
2107214088,0.5,0.4995
1338957,0.5,0.4995
636594736,0.5,0.4995
2433464990,0.5,0.2493
438809565,0.5,0.749
317514562,0.5,0.749
854831961,0.5,0.4995
1272152,0.5,0.4995
3890538792,0.5,0.4995
1436359921,0.5,0.2493
2097388740,0.5,0.4995
3573379894,0.5,0.4995
369706912,0.5,0.2493
1436370167,0.5,0.4995
1439185616,0.5,0.4995
6565198,0.5,0.4995
1274844,0.5,0.4995
284806389,0.5,0.2493
567599,0.5,0.4995
317488691,0.5,0.749
5782831,0.5,0.2493
711104,0.5,0.4995
351612197,0.5,0.4995
329036777,0.5,0.749
317510395,0.5,0.749
2200514134,0.5,0.749
4478515674,0.5,0.4995
4246013383,0.5,0.749
284007815,0.5,0.749
6607745,0.5,0.4995
227414145,0.5,0.4995
